"Data" "POSTO" "LAT" "LONG" "Umidmin" "Chuva" "FONTE" "Longitude" "Latitude" "optional"
"136" 2019-08-13 "Cassilândia" -19.12247 -51.72073 21 0 "Inmet" -51.72073 -19.12247 TRUE
"137" 2019-08-14 "Cassilândia" -19.12247 -51.72073 39 0 "Inmet" -51.72073 -19.12247 TRUE
"138" 2019-08-15 "Cassilândia" -19.12247 -51.72073 31 0 "Inmet" -51.72073 -19.12247 TRUE
"139" 2019-08-16 "Cassilândia" -19.12247 -51.72073 25 0 "Inmet" -51.72073 -19.12247 TRUE
"140" 2019-08-17 "Cassilândia" -19.12247 -51.72073 21 0 "Inmet" -51.72073 -19.12247 TRUE
"141" 2019-08-18 "Cassilândia" -19.12247 -51.72073 20 0 "Inmet" -51.72073 -19.12247 TRUE
"142" 2019-08-19 "Cassilândia" -19.12247 -51.72073 29 0.6 "Inmet" -51.72073 -19.12247 TRUE
"143" 2019-08-20 "Cassilândia" -19.12247 -51.72073 30 0 "Inmet" -51.72073 -19.12247 TRUE
"144" 2019-08-21 "Cassilândia" -19.12247 -51.72073 27 0 "Inmet" -51.72073 -19.12247 TRUE
"145" 2019-08-22 "Cassilândia" -19.12247 -51.72073 29 0 "Inmet" -51.72073 -19.12247 TRUE
"146" 2019-08-23 "Cassilândia" -19.12247 -51.72073 28 0 "Inmet" -51.72073 -19.12247 TRUE
"147" 2019-08-24 "Cassilândia" -19.12247 -51.72073 22 0 "Inmet" -51.72073 -19.12247 TRUE
"148" 2019-08-25 "Cassilândia" -19.12247 -51.72073 21 0 "Inmet" -51.72073 -19.12247 TRUE
"149" 2019-08-26 "Cassilândia" -19.12247 -51.72073 18 0 "Inmet" -51.72073 -19.12247 TRUE
"150" 2019-08-27 "Cassilândia" -19.12247 -51.72073 26 0 "Inmet" -51.72073 -19.12247 TRUE
"151" 2019-08-28 "Cassilândia" -19.12247 -51.72073 28 0 "Inmet" -51.72073 -19.12247 TRUE
"152" 2019-08-29 "Cassilândia" -19.12247 -51.72073 26 0 "Inmet" -51.72073 -19.12247 TRUE
"153" 2019-08-30 "Cassilândia" -19.12247 -51.72073 21 0 "Inmet" -51.72073 -19.12247 TRUE
"154" 2019-08-31 "Cassilândia" -19.12247 -51.72073 17 0 "Inmet" -51.72073 -19.12247 TRUE
"155" 2019-09-01 "Cassilândia" -19.12247 -51.72073 23 8.8 "Inmet" -51.72073 -19.12247 TRUE
"156" 2019-09-02 "Cassilândia" -19.12247 -51.72073 41 4 "Inmet" -51.72073 -19.12247 TRUE
"157" 2019-09-03 "Cassilândia" -19.12247 -51.72073 28 0.4 "Inmet" -51.72073 -19.12247 TRUE
"158" 2019-09-04 "Cassilândia" -19.12247 -51.72073 24 0 "Inmet" -51.72073 -19.12247 TRUE
"159" 2019-09-05 "Cassilândia" -19.12247 -51.72073 29 0 "Inmet" -51.72073 -19.12247 TRUE
"160" 2019-09-06 "Cassilândia" -19.12247 -51.72073 14 0 "Inmet" -51.72073 -19.12247 TRUE
"161" 2019-09-07 "Cassilândia" -19.12247 -51.72073 18 0 "Inmet" -51.72073 -19.12247 TRUE
"162" 2019-09-08 "Cassilândia" -19.12247 -51.72073 33 0 "Inmet" -51.72073 -19.12247 TRUE
"185" 2019-07-01 "Chapadão do Sul" -18.80219 -52.60262 26 0 "Inmet" -52.60262 -18.80219 TRUE
